P4_Angle_l
93.224
93.262
93.294
93.340
93.363
93.376
93.387
93.383
93.384
93.367
93.363
93.368
93.382
93.400
93.423
93.440
93.465
93.490
93.502
93.524
93.539
93.548
93.567
93.575
93.589
93.599
93.618
93.624
93.634
93.640
93.650
93.650
93.657
93.665
93.648
93.634
93.617
93.599
93.579
93.563
93.557
93.548
93.538
93.534
93.532
93.528
93.532
93.536
93.539
93.541
93.536
93.536
93.532
93.520
93.513
93.506
93.498
93.488
93.488
93.474
93.464
93.456
93.445
93.421
93.407
93.387
93.376
93.361
93.354
93.350
93.346
93.345
93.345
93.347
93.351
93.368
93.382
93.411
93.431
93.466
93.494
93.512
93.529
93.543
93.549
93.552
93.542
93.528
93.509
93.498
93.484
93.465
93.450
93.394
93.397
93.346
93.345
93.323
93.306
93.295
93.285
93.272
93.266
93.258
93.245
93.236
93.223
93.210
93.196
93.190
93.186
93.187
93.187
93.192
93.213
93.225
93.246
93.260
93.281
93.299
93.324
93.346
93.370
93.380
93.398
93.422
93.442
93.463
93.482
93.502
93.495
93.489
93.478
93.470
93.459
93.439
93.436
93.430
93.427
93.436
93.446
93.456
93.463
93.467
93.470
93.481
93.489
93.503
93.534
93.557
93.581
93.613
93.645
93.671
93.704
93.728
93.746
93.763
93.780
93.793
93.788
93.788
93.784
93.784
93.788
93.798
93.807
93.812
93.811
93.801
93.788
93.775
93.769
93.768
93.769
93.774
93.788
93.795
93.805
93.805
93.807
93.804
93.790
93.780
93.765
93.765
93.764
93.765
93.770
93.783
93.793
93.770
93.783
93.783
93.780
93.770
93.797
93.757
93.751
93.755
93.751
93.747
93.754
93.755
93.761
93.760
93.763
93.747
93.765
93.751
93.733
93.703
93.706
93.719
93.734
93.751
93.753
93.751
93.781
93.727
93.721
93.710
93.726
93.699
93.733
93.710
93.750
93.728
93.743
93.781
93.802
93.823
93.833
93.839
93.816
93.797
93.770
93.746
93.731
93.738
93.741
93.744
93.752
93.761
93.770
93.778
93.781
93.750
93.778
93.782
93.767
93.758
93.745
93.723
93.706
93.686
93.674
93.673
93.677
93.683
93.679
93.676
93.674
93.670
93.673
93.666
93.685
93.695
93.701
93.716
93.719
93.719
93.682
93.689
93.724
93.724
93.694
93.707
93.714
93.737
93.747
93.758
93.774
93.785
93.794
93.792
93.787
93.771
93.750
93.725
93.705
93.683
93.665
93.667
93.653
93.637
93.619
93.591
93.569
93.548
93.532
93.520
93.552
93.541
93.530
93.525
93.526
93.528
93.517
93.512
93.509
93.505
93.491
93.475
93.459
93.426
93.407
93.382
93.359
93.343
93.310
93.283
93.253
93.197
93.170
93.153
93.139
93.141
93.154
93.154
93.162
93.159
93.168
93.187
93.209
93.251
93.291
93.387
93.432
93.437
93.502
93.598
93.669
93.714
93.734
93.730
93.725
93.711
93.695
93.674
93.651
93.622
93.584
93.528
93.472
93.410
93.357
93.320
93.259
93.211
93.164
93.121
93.069
93.018
92.977
92.930
92.893
92.875
92.850
92.847
92.839
92.834
92.815
92.799
92.783
92.766
92.757
92.754
92.750
92.748
92.736
92.728
92.715
92.704
92.686
92.667
92.645
92.626
92.611
92.597
92.583
92.570
92.568
92.563
92.563
92.555
92.541
92.511
92.470
92.415
92.356
92.289
92.231
92.188
92.147
92.111
92.081
92.048
92.026
92.015
92.002
91.981
91.965
91.954
91.949
91.945
91.953
91.963
91.978
92.005
92.016
92.031
92.047
92.033
91.994
91.969
91.950
91.948
91.966
92.004
92.047
92.113
92.173
92.228
92.241
92.143
92.077
91.968
91.890
91.858
91.827
91.782
91.792
91.777
91.785
91.804
91.825
91.835
91.870
91.915
91.945
91.979
92.064
92.148
92.269
92.401
92.536
92.684
92.844
92.993
93.169
93.330
93.470
93.629
93.761
93.900
94.037
94.202
94.372
94.535
94.725
94.914
95.145
95.383
95.588
95.742
95.902
96.053
96.186
96.253
96.237
96.324
96.289
96.386
96.524
96.722
96.943
97.208
97.478
97.730
97.928
98.082
98.229
98.359
98.450
98.534
98.580
98.641
98.677
98.726
98.762
98.736
98.704
98.680
98.661
98.644
98.605
98.589
98.571
98.547
98.553
98.565
98.624
98.710
98.811
98.906
98.998
99.072
99.202
99.336
99.491
99.695
99.905
100.181
100.471
100.750
101.049
101.321
101.593
101.818
102.042
102.211
102.372
102.526
102.638
102.768
102.896
103.036
103.185
103.327
103.505
103.664
103.894
104.062
104.235
104.373
104.528
104.643
104.734
104.817
104.860
104.890
104.930
104.974
105.019
105.069
105.135
105.204
105.269
105.333
105.380
105.415
105.443
105.444
105.430
105.406
105.380
105.332
105.273
105.218
105.167
105.107
105.031
104.960
104.894
104.845
104.797
104.762
104.749
104.760
104.787
104.825
104.861
104.889
104.907
104.911
104.895
104.865
104.816
104.741
104.651
104.546
104.427
104.300
104.173
104.048
103.914
103.773
103.606
103.402
103.201
103.021
102.764
102.577
102.364
102.150
101.951
101.738
101.480
101.251
100.994
100.711
100.401
100.105
99.789
99.507
99.248
98.964
98.744
98.493
98.294
98.112
97.986
97.866
97.731
97.653
97.622
97.533
97.571
97.661
97.707
97.792
97.854
97.914
97.986
98.053
98.123
98.175
98.302
98.357
98.392
98.410
98.455
98.431
98.423
98.362
98.349
98.255
98.160
98.012
97.873
97.652
97.374
97.025
96.636
96.165
95.660
95.114
94.549
93.887
93.266
92.677
92.116
91.604
91.135
90.757
90.391
90.131
89.905
89.711
89.541
89.398
89.264
89.137
89.033
88.953
88.917
88.915
88.959
89.005
89.099
89.236
89.345
89.441
89.519
89.573
89.590
89.547
89.466
89.354
89.200
89.045
88.873
88.707
88.585
88.518
88.477
88.469
88.463
88.451
88.464
88.494
88.537
88.574
88.623
88.670
88.724
88.775
88.803
88.829
88.848
88.858
88.853
88.801
88.745
88.691
88.644
88.609
88.581
88.547
88.510
88.491
88.468
88.456
88.450
88.458
88.455
88.451
88.453
88.440
88.425
88.409
88.392
88.382
88.347
88.319
88.298
88.276
88.276
88.273
88.290
88.311
88.336
88.365
88.386
88.421
88.462
88.515
88.570
88.633
88.695
88.750
88.770
88.766
88.714
88.677
88.646
88.597
88.572
88.549
88.545
88.543
88.553
88.575
88.602
88.606
88.616
88.617
88.611
88.617
88.593
88.564
88.536
88.514
88.468
88.462
88.465
88.464
88.461
88.453
88.430
88.397
88.369
88.355
88.370
88.358
88.347
88.338
88.340
88.348
88.366
88.386
88.418
88.444
88.474
88.502
88.524
88.535
88.547
88.551
88.574
88.601
88.634
88.671
88.737
88.812
88.891
88.971
89.052
89.133
89.228
89.323
89.394
89.473
89.550
89.613
89.669
89.732
89.800
89.846
89.908
89.948
89.996
90.029
90.058
90.086
90.105
90.133
90.170
90.216
90.258
90.304
90.350
90.381
90.411
90.462
90.491
90.504
90.506
90.511
90.528
90.540
90.566
90.593
90.617
90.639
90.656
90.660
90.657
90.653
90.631
90.604
90.586
90.556
90.530
90.506
90.481
90.458
90.431
90.397
90.350
90.303
90.202
90.122
90.027
89.927
89.823
89.721
89.629
89.528
89.417
89.321
89.243
89.172
89.130
89.120
89.094
89.057
88.994
88.912
88.820
88.669
88.446
88.150
87.830
87.434
87.039
86.580
86.035
85.389
84.719
84.013
83.335
82.705
82.134
81.634
81.204
80.753
80.306
79.819
79.322
78.853
78.394
77.908
77.473
77.118
76.850
76.678
76.611
76.623
76.793
77.047
77.371
77.808
78.374
79.051
79.893
80.929
82.152
83.396
84.613
85.591
86.450
86.997
87.259
87.392
87.381
87.273
87.076
86.788
86.416
85.980
85.483
84.943
84.393
83.906
83.416
82.993
82.636
82.443
82.369
82.427
82.531
82.730
83.049
83.617
84.271
84.976
85.717
86.551
87.364
88.190
88.915
89.590
90.139
90.483
90.527
90.308
90.071
89.850
89.613
89.436
89.299
89.195
89.120
89.044
89.032
89.025
88.999
89.001
89.024
89.065
89.137
89.236
89.318
89.405
89.462
89.510
89.537
89.541
89.519
89.478
89.431
89.377
89.334
89.302
89.292
89.291
89.297
89.312
89.345
89.355
89.344
89.325
89.287
89.217
89.157
89.083
89.020
88.952
88.891
88.838
88.786
88.761
88.736
88.720
88.695
88.662
88.629
88.585
88.529
88.469
88.416
88.376
88.329
88.288
88.254
88.221
88.172
88.129
88.090
88.042
87.995
87.943
87.924
87.886
87.857
87.824
87.794
87.771
87.752
87.719
87.682
87.644
87.609
87.589
87.600
87.623
87.663
87.719
87.782
87.836
87.873
87.905
87.915
87.924
87.917
87.923
87.936
87.960
87.982
88.011
88.028
88.046
88.063
88.092
88.118
88.142
88.163
88.193
88.224
88.247
88.278
88.308
88.326
88.345
88.352
88.354
88.353
88.354
88.353
88.369
88.377
88.380
88.388
88.386
88.378
88.372
88.368
88.367
88.371
88.383
88.394
88.401
88.400
88.393
88.386
88.379
88.379
88.379
88.381
88.387
88.386
88.376
88.363
88.350
88.340
88.323
88.308
88.286
88.266
88.251
88.237
88.231
88.229
88.233
88.225
88.237
88.227
88.219
88.215
88.225
88.248
88.269
88.298
88.326
88.358
88.374
88.387
88.384
88.385
88.381
88.393
88.406
88.422
88.447
88.510
88.537
88.560
88.585
88.599
88.611
88.619
88.617
88.610
88.599
88.597
88.587
88.592
88.599
88.614
88.624
88.635
88.655
88.674
88.691
88.710
88.722
88.736
88.745
88.746
88.751
88.758
88.764
88.776
88.781
88.782
88.774
88.774
88.774
88.777
88.789
88.795
88.806
88.816
88.829
88.857
88.870
88.888
88.901
88.911
88.914
88.916
88.911
88.912
88.917
88.922
88.932
88.948
88.964
88.973
88.975
88.959
88.962
88.969
88.981
89.024
89.037
89.053
89.068
89.079
89.104
89.129
89.164
89.209
89.241
89.295
89.339
89.385
89.423
89.477
89.502
89.545
89.589
89.636
89.681
89.699
89.693
89.681
89.677
89.673
89.671
89.673
89.686
89.692
89.688
89.686
89.679
89.674
89.717
89.735
89.755
89.762
89.792
89.835
89.886
89.939
89.991
90.065
90.094
90.078
90.087
90.088
90.081
90.077
90.089
90.049
90.031
90.016
90.012
90.008
90.010
90.010
90.026
90.033
90.041
90.040
90.028
90.026
90.005
90.000
90.001
89.991
89.983
89.959
89.959
89.940
89.942
89.963
89.959
89.963
89.968
89.959
89.942
89.916
89.881
89.845
89.814
89.783
89.752
89.733
89.710
89.694
89.679
89.660
89.621
89.583
89.547
89.531
89.527
89.523
89.512
89.519
89.510
89.509
89.500
89.503
89.516
89.530
89.550
89.558
89.563
89.578
89.586
89.581
89.567
89.552
89.534
89.512
89.499
89.509
89.506
89.511
89.527
89.517
89.534
89.558
89.577
89.601
89.616
89.642
89.655
89.679
89.713
89.746
89.805
89.843
89.879
89.904
89.943
89.961
89.989
90.024
90.054
90.112
90.173
90.242
90.319
90.407
90.475
90.565
90.656
90.761
90.872
90.992
91.127
91.262
91.403
91.567
91.757
91.900
92.065
92.219
92.351
92.488
92.610
92.710
92.793
92.848
92.928
93.024
93.126
93.240
93.335
93.434
93.503
93.553
93.580
93.604
93.624
93.633
93.636
93.663
93.695
93.717
93.735
93.739
93.765
93.773
93.780
93.781
93.772
93.755
93.736
93.725
93.702
93.691
93.668
93.641
93.616
93.592
93.533
93.470
93.391
93.291
93.181
93.057
92.947
92.854
92.747
92.670
92.612
92.540
92.473
92.429
92.365
92.295
92.199
92.117
92.020
91.930
91.844
91.742
91.635
91.564
91.490
91.409
91.349
91.297
91.273
91.258
91.240
91.210
91.182
91.153
91.131
91.121
91.114
91.120
91.127
91.130
91.123
91.112
91.089
91.067
91.043
91.025
90.998
90.981
90.956
90.936
90.914
90.898
90.885
90.873
90.867
90.850
90.838
90.823
90.805
90.794
90.782
90.757
90.740
90.720
90.694
90.672
90.655
90.636
90.609
90.594
90.576
90.564
90.560
90.573
90.578
90.602
90.622
90.648
90.667
90.685
90.714
90.721
90.731
90.743
90.747
90.740
90.737
90.736
90.725
90.722
90.727
90.726
90.726
90.736
90.746
90.759
90.772
90.786
90.805
90.813
90.827
90.829
90.824
90.802
90.777
90.755
90.730
90.698
90.677
90.665
90.663
90.661
90.663
90.654
90.635
90.619
90.605
90.583
90.575
90.555
90.550
90.535
90.515
90.477
90.420
90.379
90.344
90.334
90.332
90.336
90.331
90.320
90.308
90.289
90.268
90.245
90.219
90.187
90.163
90.142
90.128
90.114
90.113
90.104
90.120
90.109
90.105
90.095
90.086
90.082
90.061
90.030
90.023
90.002
89.995
89.991
90.000
89.998
89.993
89.990
89.992
90.000
89.997
90.023
90.037
90.034
90.039
90.030
90.024
90.007
89.988
89.980
89.972
89.954
89.946
89.935
89.923
89.909
89.892
89.896
89.898
89.910
89.926
89.932
89.937
89.936
89.927
89.915
89.898
89.878
89.831
89.781
89.719
89.654
89.575
89.523
89.468
89.422
89.386
89.357
89.324
89.304
89.268
89.216
89.164
89.095
89.016
88.916
88.826
88.721
88.624
88.531
88.454
88.371
88.292
88.193
88.067
87.895
87.693
87.445
87.173
86.882
86.586
86.309
86.027
85.743
85.472
85.189
84.880
84.548
84.177
83.763
83.320
82.876
82.421
81.956
81.515
81.118
80.729
80.369
80.043
79.716
79.398
79.092
78.780
78.459
78.127
77.804
77.523
77.226
76.925
76.694
76.487
76.322
76.211
76.105
76.002
75.886
75.777
75.692
75.633
75.588
75.561
75.546
75.543
75.571
75.603
75.659
75.747
75.866
76.012
76.201
76.406
76.600
76.822
77.079
77.306
77.562
77.799
78.065
78.327
78.611
78.882
79.165
79.428
79.677
79.939
80.160
80.382
80.621
80.859
81.098
81.334
81.585
81.854
82.135
82.406
82.697
82.997
83.274
83.562
83.858
84.140
84.404
84.675
84.920
85.192
85.410
85.625
85.833
86.007
86.195
86.354
86.512
86.672
86.809
86.948
87.080
87.192
87.302
87.401
87.512
87.604
87.695
87.770
87.824
87.876
87.920
87.947
87.972
88.005
88.031
88.052
88.073
88.088
88.106
88.124
88.132
88.129
88.113
88.087
88.048
88.004
87.952
87.906
87.872
87.829
87.786
87.750
87.725
87.720
87.716
87.711
87.683
87.646
87.603
87.559
87.504
87.449
87.387
87.312
87.227
87.135
87.042
86.948
86.860
86.775
86.715
86.654
86.612
86.569
86.518
86.447
86.386
86.314
86.210
86.115
86.024
85.952
85.884
85.828
85.772
85.725
85.664
85.597
85.525
85.468
85.411
85.358
85.309
85.262
85.235
85.225
85.215
85.204
85.208
85.199
85.180
85.138
85.089
84.989
84.930
84.860
84.782
84.738
84.679
84.615
84.591
84.576
84.591
84.611
84.655
84.707
84.781
84.831
84.883
84.900
84.903
84.877
84.856
84.827
84.805
84.801
84.818
84.857
84.864
84.881
84.895
84.896
84.880
84.863
84.865
84.922
84.947
84.957
84.986
85.000
85.007
85.015
85.041
85.068
85.088
85.193
85.312
85.449
85.650
85.916
86.199
86.483
86.810
87.112
87.415
87.681
87.924
88.127
88.363
88.591
88.871
89.114
89.412
89.646
89.915
90.083
90.262
90.342
90.410
90.430
90.375
90.323
90.227
90.108
90.012
89.860
89.749
89.695
89.677
89.661
89.626
89.540
89.343
89.089
88.749
88.401
88.024
87.743
87.498
87.330
87.198
87.019
86.820
86.539
86.244
85.943
85.649
85.402
85.187
85.000
84.849
84.714
84.553
84.353
84.153
83.947
83.782
83.710
83.648
83.647
83.701
83.760
83.819
83.862
83.911
83.967
84.001
84.040
84.063
84.082
84.089
84.129
84.192
84.253
84.339
84.421
84.510
84.607
84.701
84.798
84.885
84.969
85.050
85.135
85.210
85.273
85.305
85.359
85.420
85.460
85.518
85.548
85.561
85.568
85.590
85.592
85.604
85.618
85.637
85.665
85.696
85.715
85.736
85.741
85.739
85.730
85.724
85.724
85.720
85.719
85.734
85.750
85.779
85.801
85.808
85.828
85.844
85.868
85.877
85.887
85.883
85.880
85.862
85.858
85.854
85.850
85.852
85.856
85.858
85.869
85.875
85.888
85.906
85.930
85.967
86.003
86.033
86.064
86.095
86.109
86.118
86.111
86.105
86.094
86.078
86.068
86.068
86.076
86.096
86.121
86.162
86.205
86.240
86.284
86.324
86.356
86.384
86.415
86.428
86.435
86.424
86.398
86.374
86.348
86.330
86.320
86.329
86.359
86.392
86.426
86.460
86.483
86.489
86.498
86.497
86.491
86.493
86.507
86.525
86.546
86.583
86.611
86.623
86.630
86.631
86.632
86.622
86.605
86.599
86.595
86.590
86.598
86.596
86.584
86.575
86.562
86.540
86.514
86.483
86.450
86.436
86.434
86.428
86.431
86.439
86.450
86.460
86.465
86.471
86.479
86.483
86.473
86.467
86.456
86.434
86.411
86.407
86.436
86.512
86.633
86.770
86.900
87.061
87.199
87.378
87.518
87.684
87.816
87.935
88.031
88.113
88.157
88.194
88.235
88.291
88.338
88.453
88.539
88.621
88.790
88.873
88.969
89.101
89.204
89.314
89.398
89.426
89.425
89.396
89.287
89.150
88.984
88.823
88.633
88.466
88.265
88.068
87.853
87.617
87.392
87.171
86.965
86.826
86.723
86.676
86.622
86.532
86.475
86.417
86.347
86.271
86.220
86.264
86.351
86.448
86.615
86.731
86.819
86.872
86.899
86.919
86.912
86.886
86.852
86.835
86.771
86.753
86.732
86.709
86.666
86.588
86.513
86.448
86.422
86.372
86.348
86.307
86.265
86.231
86.194
86.164
86.162
86.167
86.173
86.182
86.194
86.188
86.174
86.154
86.143
86.137
86.120
86.119
86.124
86.133
86.133
86.128
86.121
86.110
86.097
86.077
86.056
86.050
86.040
86.026
86.008
85.990
85.979
85.980
85.987
85.998
86.016
86.031
86.051
86.083
86.095
86.097
86.110
86.108
86.111
86.123
86.123
86.120
86.122
86.123
86.114
86.100
86.078
86.073
86.067
86.062
86.053
86.047
86.045
86.039
86.038
86.036
86.033
86.031
86.023
86.011
85.997
85.990
85.978
85.969
85.971
85.971
85.976
85.983
85.996
86.005
86.010
86.018
86.020
86.027
86.030
86.045
86.060
86.087
86.112
86.129
86.150
86.164
86.177
86.208
86.248
86.274
86.281
86.286
86.290
86.302
86.320
86.400
86.477
86.608
86.765
86.919
87.110
87.272
87.450
87.613
87.797
88.024
88.254
88.558
88.973
89.272
89.533
89.737
89.846
89.813
89.679
89.469
89.260
89.039
88.841
88.676
88.584
88.536
88.480
88.404
88.353
88.262
88.131
87.985
87.753
87.611
87.563
87.599
87.684
87.860
88.087
88.311
88.510
88.652
88.735
88.754
88.706
88.602
88.475
88.327
88.177
88.012
87.872
87.743
87.601
87.466
87.366
87.273
87.206
87.180
87.185
87.192
87.202
87.199
87.190
87.171
87.156
87.141
87.130
87.103
87.082
87.060
87.052
87.042
87.036
87.031
87.018
86.992
86.975
86.958
86.943
86.935
86.943
86.957
86.965
86.978
86.994
87.009
87.020
87.004
86.980
86.946
86.911
86.878
86.845
86.824
86.794
86.761
86.740
86.741
86.761
86.773
86.801
86.813
86.825
86.824
86.822
86.827
86.822
86.824
86.832
86.830
86.845
86.850
86.853
86.860
86.864
86.869
86.889
86.913
86.931
86.950
86.972
86.998
87.027
87.053
87.069
87.091
87.103
87.113
87.123
87.124
87.120
87.109
87.096
87.083
87.073
87.053
87.040
87.020
87.004
86.978
86.948
86.926
86.912
86.893
86.877
86.856
86.827
86.794
86.758
86.713
86.674
86.634
86.590
86.552
86.528
86.517
86.492
86.482
86.471
86.461
86.468
86.464
86.453
86.456
86.457
86.461
86.455
86.442
86.423
86.401
86.384
86.352
86.323
86.294
86.278
86.270
86.281
86.303
86.334
86.360
86.367
86.345
86.315
86.286
86.269
86.250
86.236
86.214
86.193
86.157
86.132
86.119
86.111
86.098
86.099
86.119
86.169
86.187
86.185
86.186
86.197
86.184
86.144
86.105
86.047
85.988
85.941
85.909
85.881
85.876
85.864
85.847
85.824
85.793
85.746
85.687
85.643
85.598
85.569
85.561
85.570
85.602
85.639
85.689
85.743
85.790
85.845
85.878
85.910
85.957
85.992
86.039
86.099
86.136
86.135
86.159
86.116
86.080
86.031
85.999
86.010
86.045
86.087
86.129
86.153
86.176
86.199
86.203
86.229
86.237
86.238
86.236
86.220
86.194
86.165
86.160
86.172
86.204
86.266
86.323
86.371
86.438
86.500
86.582
86.650
86.705
86.747
86.785
86.809
86.832
86.854
86.879
86.886
86.897
86.908
86.917
86.941
86.970
87.000
87.030
87.055
87.085
87.099
87.113
87.128
87.139
87.156
87.167
87.187
87.212
87.248
87.273
87.286
87.282
87.259
87.241
87.206
87.170
87.149
87.134
87.125
87.127
87.130
87.151
87.160
87.169
87.177
87.187
87.192
87.184
87.175
87.155
87.130
87.108
87.084
87.055
87.013
86.979
86.943
86.905
86.880
86.854
86.838
86.823
86.812
86.814
86.800
86.783
86.768
86.750
86.727
86.708
86.689
86.689
86.688
86.689
86.686
86.676
86.660
86.637
86.620
86.592
86.565
86.539
86.510
86.483
86.459
86.434
86.418
86.408
86.392
86.392
86.382
86.375
86.382
86.389
86.387
86.389
86.388
86.387
86.383
86.381
86.377
86.378
86.374
86.377
86.374
86.367
86.366
86.355
86.342
86.332
86.322
86.315
86.308
86.301
86.310
86.308
86.310
86.308
86.314
86.304
86.308
86.294
86.285
86.274
86.264
86.263
86.257
86.253
86.254
86.252
86.242
86.230
86.217
86.203
86.193
86.174
86.170
86.171
86.168
86.165
86.161
86.154
86.150
86.151
86.137
86.131
86.119
86.102
86.089
86.076
86.073
86.067
86.069
86.075
86.085
86.074
86.084
86.083
86.088
86.081
86.082
86.074
86.058
86.051
86.047
86.051
86.059
86.068
86.083
86.102
86.116
86.140
86.163
86.195
86.222
86.245
86.257
86.272
86.285
86.308
86.329
86.358
86.383
86.385
86.396
86.403
86.409
86.412
86.411
86.414
86.413
86.426
86.443
86.478
86.498
86.520
86.543
86.556
86.569
86.578
86.586
86.589
86.620
86.651
86.690
86.744
86.795
86.854
86.917
86.955
86.990
87.007
87.023
87.033
87.026
87.014
86.995
86.988
86.983
86.994
87.008
87.026
87.058
87.093
87.136
87.188
87.240
87.285
87.332
87.362
87.365
87.372
87.359
87.344
87.321
87.306
87.296
87.286
87.295
87.299
87.302
87.314
87.335
87.356
87.381
87.396
87.412
87.410
87.410
87.376
87.346
87.288
87.243
87.211
87.187
87.191
87.194
87.215
87.267
87.312
87.333
87.345
87.355
87.343
87.316
87.284
87.246
87.216
87.209
87.204
87.218
87.233
87.242
87.231
87.216
87.194
87.175
87.160
87.150
87.138
87.127
87.119
87.100
87.081
87.084
87.097
87.106
87.109
87.111
87.103
87.101
87.096
87.099
87.120
87.132
87.159
87.173
87.192
87.189
87.178
87.168
87.157
87.142
87.131
87.128
87.133
87.135
87.146
87.163
87.170
87.189
87.197
87.233
87.255
87.285
87.294
87.304
87.297
87.273
87.241
87.211
87.190
87.174
87.170
87.166
87.176
87.179
87.175
87.173
87.170
87.154
87.133
87.115
87.091
87.069
87.047
87.030
86.991
86.961
86.933
86.909
86.884
86.863
86.842
86.812
86.799
86.782
86.777
86.768
86.748
86.720
86.699
86.678
86.659
86.627
86.562
86.490
86.410
86.343
86.244
86.135
86.013
85.871
85.761
85.680
85.613
85.566
85.529
85.506
85.476
85.427
85.413
85.384
85.332
85.316
85.314
85.281
85.244
85.164
85.093
85.006
84.903
84.805
84.704
84.554
84.331
84.105
83.783
83.476
83.127
82.815
82.507
82.206
81.916
81.592
81.239
80.873
80.509
80.149
79.835
79.540
79.290
79.055
78.885
78.954
78.968
79.122
79.365
79.653
80.106
80.538
80.983
81.500
82.130
82.757
83.441
84.143
84.810
85.238
85.678
86.009
86.254
86.390
86.482
86.561
86.666
86.756
86.860
86.968
87.044
87.035
86.993
86.897
86.818
86.783
86.882
87.017
87.167
87.340
87.639
87.924
88.006
87.973
87.828
87.636
87.436
87.185
87.016
86.845
86.746
86.728
86.782
86.865
86.958
87.028
87.043
87.003
86.901
86.779
86.660
86.527
86.405
86.325
86.258
86.199
86.151
86.115
86.081
86.076
86.076
86.065
86.036
86.002
85.983
86.013
86.089
86.156
86.229
86.285
86.330
86.346
86.360
86.358
86.360
86.351
86.348
86.356
86.355
86.362
86.368
86.371
86.370
86.373
86.374
86.379
86.389
86.397
86.413
86.424
86.438
86.443
86.451
86.458
86.475
86.488
86.498
86.508
86.511
86.504
86.492
86.481
86.475
86.465
86.467
86.464
86.469
86.460
86.445
86.435
86.428
86.405
86.388
86.367
86.348
86.329
86.316
86.296
86.303
86.304
86.301
86.302
86.313
86.299
86.303
86.293
86.304
86.304
86.305
86.307
86.310
86.301
86.289
86.272
86.252
86.232
86.210
86.191
86.170
86.155
86.144
86.138
86.150
86.166
86.187
86.205
86.229
86.255
86.280
86.295
86.304
86.307
86.304
86.297
86.291
86.285
86.282
86.287
86.297
86.318
86.337
86.369
86.404
86.428
86.442
86.457
86.469
86.474
86.486
86.498
86.504
86.510
86.522
86.529
86.531
86.537
86.552
86.569
86.604
86.638
86.669
86.687
86.704
86.716
86.721
86.723
86.706
86.692
86.673
86.651
86.634
86.611
86.585
86.573
86.545
86.502
86.459
86.406
86.354
86.307
86.255
86.202
86.161
